,county,jurisdiction,state
3421,JOHNSON COUNTY,JOHNSON,GEORGIA
3422,ROCKINGHAM COUNTY,NOTTINGHAM,NEW HAMPSHIRE
3423,GRAFTON COUNTY,BETHLEHEM,NEW HAMPSHIRE
3424,LITCHFIELD COUNTY,BETHLEHEM,CONNECTICUT
3425,CLAY COUNTY,CLAY,ILLINOIS
3426,ROCKINGHAM COUNTY,SOUTH HAMPTON,NEW HAMPSHIRE
3427,MADISON COUNTY,MADISON,IOWA
3428,NEW HAVEN COUNTY,SOUTHBURY,CONNECTICUT
3429,SULLIVAN COUNTY,SPRINGFIELD,NEW HAMPSHIRE
3430,NEW HAVEN COUNTY,NORTH BRANFORD,CONNECTICUT
3431,BUTTS COUNTY,BUTTS,GEORGIA
3432,COOS COUNTY,STARK,NEW HAMPSHIRE
3433,ECHOLS COUNTY,ECHOLS,GEORGIA
3434,WINDHAM COUNTY,STERLING,CONNECTICUT
3435,COOS COUNTY,STEWARTSTOWN,NEW HAMPSHIRE
3436,CHESHIRE COUNTY,STODDARD,NEW HAMPSHIRE
3437,STRAFFORD COUNTY,STRAFFORD,NEW HAMPSHIRE
3438,COOS COUNTY,STRATFORD,NEW HAMPSHIRE
3439,ROCKINGHAM COUNTY,STRATHAM,NEW HAMPSHIRE
3440,COOS COUNTY,SUCCESS,NEW HAMPSHIRE
3441,HARTFORD COUNTY,SUFFIELD,CONNECTICUT
3442,GRAFTON COUNTY,SUGAR HILL,NEW HAMPSHIRE
3443,CHESHIRE COUNTY,SULLIVAN,NEW HAMPSHIRE
3444,TOLLAND COUNTY,COVENTRY,CONNECTICUT
3445,GUTHRIE COUNTY,GUTHRIE,IOWA
3446,BENTON COUNTY,BENTON,INDIANA
3447,BELKNAP COUNTY,GILFORD,NEW HAMPSHIRE
3448,BELKNAP COUNTY,GILMANTON,NEW HAMPSHIRE
3449,SULLIVAN COUNTY,SUNAPEE,NEW HAMPSHIRE
3450,CHESHIRE COUNTY,GILSUM,NEW HAMPSHIRE
3451,POINSETT COUNTY,POINSETT COUNTY,ARKANSAS
3452,MERRIMACK COUNTY,BOSCAWEN,NEW HAMPSHIRE
3453,MERRIMACK COUNTY,BOW,NEW HAMPSHIRE
3454,CHICOT COUNTY,CHICOT COUNTY,ARKANSAS
3455,MERRIMACK COUNTY,BRADFORD,NEW HAMPSHIRE
3456,NEW HAVEN COUNTY,DERBY,CONNECTICUT
3457,ROCKINGHAM COUNTY,BRENTWOOD,NEW HAMPSHIRE
3458,GRAFTON COUNTY,BRIDGEWATER,NEW HAMPSHIRE
3459,LITCHFIELD COUNTY,BRIDGEWATER,CONNECTICUT
3460,GRAFTON COUNTY,BRISTOL,NEW HAMPSHIRE
3461,CARROLL COUNTY,BROOKFIELD,NEW HAMPSHIRE
3462,FAIRFIELD COUNTY,BROOKFIELD,CONNECTICUT
3463,HILLSBOROUGH COUNTY,BROOKLINE,NEW HAMPSHIRE
3464,WINDHAM COUNTY,BROOKLYN,CONNECTICUT
3465,UNION COUNTY,UNION,INDIANA
3466,DOOLY COUNTY,DOOLY,GEORGIA
3467,CHESHIRE COUNTY,SURRY,NEW HAMPSHIRE
3468,MERRIMACK COUNTY,SUTTON,NEW HAMPSHIRE
3469,CHESHIRE COUNTY,SWANZEY,NEW HAMPSHIRE
3470,LITCHFIELD COUNTY,WATERTOWN,CONNECTICUT
3471,COOS COUNTY,ODELL,NEW HAMPSHIRE
3472,HILLSBOROUGH COUNTY,GOFFSTOWN,NEW HAMPSHIRE
3473,COOS COUNTY,GORHAM,NEW HAMPSHIRE
3475,SULLIVAN COUNTY,GOSHEN,NEW HAMPSHIRE
3476,CARROLL COUNTY,TAMWORTH,NEW HAMPSHIRE
3477,HARTFORD COUNTY,SIMSBURY,CONNECTICUT
3478,TOWNS COUNTY,TOWNS,GEORGIA
3479,HILLSBOROUGH COUNTY,TEMPLE,NEW HAMPSHIRE
3480,TOLLAND COUNTY,TOLLAND,CONNECTICUT
3481,TOLLAND COUNTY,WILLINGTON,CONNECTICUT
3482,MIDDLESEX COUNTY,WESTBROOK,CONNECTICUT
3483,MIDDLESEX COUNTY,OLD SAYBROOK,CONNECTICUT
3484,COOS COUNTY,THOMPSON & MESERVE'S PUR.,NEW HAMPSHIRE
3485,GRAFTON COUNTY,THORNTON,NEW HAMPSHIRE
3486,BELKNAP COUNTY,TILTON,NEW HAMPSHIRE
3487,GRAFTON COUNTY,GRAFTON,NEW HAMPSHIRE
3488,HARTFORD COUNTY,GRANBY,CONNECTICUT
3489,STEWART COUNTY,STEWART,GEORGIA
3490,GRAFTON COUNTY,ORANGE,NEW HAMPSHIRE
3491,GRAFTON COUNTY,ORFORD,NEW HAMPSHIRE
3492,CARROLL COUNTY,OSSIPEE,NEW HAMPSHIRE
3493,NEW LONDON COUNTY,WATERFORD,CONNECTICUT
3494,HARTFORD COUNTY,PLAINVILLE,CONNECTICUT
3495,MORRIS COUNTY,MORRIS,KANSAS
3496,CARBON COUNTY,CARBON,MONTANA
3497,LYON COUNTY,LYON,IOWA
3498,SISKIYOU COUNTY,SISKIYOU,CALIFORNIA
3499,CASCADE COUNTY,CASCADE,MONTANA
3500,SULLIVAN COUNTY,GRANTHAM,NEW HAMPSHIRE
3501,NEW LONDON COUNTY,GRISWOLD,CONNECTICUT
3502,COOS COUNTY,CAMBRIDGE,NEW HAMPSHIRE
3503,LITCHFIELD COUNTY,GOSHEN,CONNECTICUT
3504,GRAFTON COUNTY,CAMPTON,NEW HAMPSHIRE
3505,GRAFTON COUNTY,CANAAN,NEW HAMPSHIRE
3506,LITCHFIELD COUNTY,CANAAN,CONNECTICUT
3507,ROCKINGHAM COUNTY,CANDIA,NEW HAMPSHIRE
3508,MERRIMACK COUNTY,CANTERBURY,NEW HAMPSHIRE
3509,WINDHAM COUNTY,CANTERBURY,CONNECTICUT
3510,HARTFORD COUNTY,CANTON,CONNECTICUT
3511,COOS COUNTY,CARROLL,NEW HAMPSHIRE
3515,HARTFORD COUNTY,BURLINGTON,CONNECTICUT
3516,HARTFORD COUNTY,EAST WINDSOR,CONNECTICUT
3517,LITCHFIELD COUNTY,CORNWALL,CONNECTICUT
3518,LITCHFIELD COUNTY,KENT,CONNECTICUT
3519,LITCHFIELD COUNTY,NORFOLK,CONNECTICUT
3520,LITCHFIELD COUNTY,SALISBURY,CONNECTICUT
3521,LITCHFIELD COUNTY,WARREN,CONNECTICUT
3522,LITCHFIELD COUNTY,WASHINGTON,CONNECTICUT
3523,NEW HAVEN COUNTY,BETHANY,CONNECTICUT
3524,NEW LONDON COUNTY,PRESTON,CONNECTICUT
3525,NEW LONDON COUNTY,VOLUNTOWN,CONNECTICUT
3526,TOLLAND COUNTY,BOLTON,CONNECTICUT
3527,TOLLAND COUNTY,SOMERS,CONNECTICUT
3528,LITCHFIELD COUNTY,NORTH CANAAN,CONNECTICUT
3529,OCONTO COUNTY,OCONTO,WISCONSIN
3530,LANGLADE COUNTY,LANGLADE,WISCONSIN
3531,GREEN COUNTY,GREEN,WISCONSIN
3532,JACKSON COUNTY,JACKSON,WISCONSIN
3533,ADAMS COUNTY,ADAMS,WISCONSIN
3534,WASHINGTON COUNTY,WASHINGTON,WISCONSIN
3535,MONROE COUNTY,MONROE,WISCONSIN
3536,ASHLAND COUNTY,ASHLAND,WISCONSIN
3537,KEWAUNEE COUNTY,KEWAUNEE,WISCONSIN
3538,RICHLAND COUNTY,RICHLAND,WISCONSIN
3539,PORTAGE COUNTY,PORTAGE,WISCONSIN
3540,PEPIN COUNTY,PEPIN,WISCONSIN
3541,DANE COUNTY,DANE,WISCONSIN
3542,TREMPEALEAU COUNTY,TREMPEALEAU,WISCONSIN
3543,POLK COUNTY,POLK,WISCONSIN
3544,WINNEBAGO COUNTY,WINNEBAGO,WISCONSIN
3545,BUFFALO COUNTY,BUFFALO,WISCONSIN
3546,BARRON COUNTY,BARRON,WISCONSIN
3547,SHAWANO COUNTY,SHAWANO,WISCONSIN
3548,FOND DU LAC COUNTY,FOND DU LAC,WISCONSIN
3549,FOREST COUNTY,FOREST,WISCONSIN
3550,MARINETTE COUNTY,MARINETTE,WISCONSIN
3551,DOUGLAS COUNTY,DOUGLAS,WISCONSIN
3552,BURNETT COUNTY,BURNETT,WISCONSIN
3553,IRON COUNTY,IRON,WISCONSIN
3554,CHIPPEWA COUNTY,CHIPPEWA,WISCONSIN
3555,VILAS COUNTY,VILAS,WISCONSIN
3556,IOWA COUNTY,IOWA,WISCONSIN
3557,LAFAYETTE COUNTY,LAFAYETTE,WISCONSIN
3558,COLUMBIA COUNTY,COLUMBIA,WISCONSIN
3559,JUNEAU COUNTY,JUNEAU,WISCONSIN
3560,WOOD COUNTY,WOOD,WISCONSIN
3561,DODGE COUNTY,DODGE,WISCONSIN
3562,RUSK COUNTY,RUSK,WISCONSIN
3563,TAYLOR COUNTY,TAYLOR,WISCONSIN
3564,WAUSHARA COUNTY,WAUSHARA,WISCONSIN
3565,FLORENCE COUNTY,FLORENCE,WISCONSIN
3566,ROCK COUNTY,ROCK,WISCONSIN
3567,JEFFERSON COUNTY,JEFFERSON,WISCONSIN
3568,DOOR COUNTY,DOOR,WISCONSIN
3569,ST. CROIX COUNTY,ST. CROIX,WISCONSIN
3570,LA CROSSE COUNTY,LA CROSSE,WISCONSIN
3571,SAUK COUNTY,SAUK,WISCONSIN
3572,BAYFIELD COUNTY,BAYFIELD,WISCONSIN
3573,WASHBURN COUNTY,WASHBURN,WISCONSIN
3574,SAWYER COUNTY,SAWYER,WISCONSIN
3575,WAUPACA COUNTY,WAUPACA,WISCONSIN
3576,CLARK COUNTY,CLARK,WISCONSIN
3577,GRANT COUNTY,GRANT,WISCONSIN
3578,OZAUKEE COUNTY,OZAUKEE,WISCONSIN
3579,MARATHON COUNTY,MARATHON,WISCONSIN
3580,VERNON COUNTY,VERNON,WISCONSIN
3581,GREEN LAKE COUNTY,GREEN LAKE,WISCONSIN
3582,LINCOLN COUNTY,LINCOLN,WISCONSIN
3583,OUTAGAMIE COUNTY,OUTAGAMIE,WISCONSIN
3584,WALWORTH COUNTY,WALWORTH,WISCONSIN
3585,EAU CLAIRE COUNTY,EAU CLAIRE,WISCONSIN
3586,CRAWFORD COUNTY,CRAWFORD,WISCONSIN
3587,KENOSHA COUNTY,KENOSHA,WISCONSIN
3588,CALUMET COUNTY,CALUMET,WISCONSIN
3589,WAUKESHA COUNTY,WAUKESHA,WISCONSIN
3590,MARQUETTE COUNTY,MARQUETTE,WISCONSIN
3591,RACINE COUNTY,RACINE,WISCONSIN
3592,ONEIDA COUNTY,ONEIDA,WISCONSIN
3593,PRICE COUNTY,PRICE,WISCONSIN
3594,MANITOWOC COUNTY,MANITOWOC,WISCONSIN
3595,PIERCE COUNTY,PIERCE,WISCONSIN
3596,DUNN COUNTY,DUNN,WISCONSIN
3597,BROWN COUNTY,BROWN,WISCONSIN
3598,OHIO COUNTY,OHIO,INDIANA
3599,SHEBOYGAN COUNTY,SHEBOYGAN,WISCONSIN
3600,GLACIER COUNTY,GLACIER,MONTANA
3601,LEWIS AND CLARK COUNTY,LEWIS & CLARK,MONTANA
3602,RAVALLI COUNTY,RAVALLI,MONTANA
3604,WINNESHIEK COUNTY,WINNESHIEK,IOWA
3605,ALLAMAKEE COUNTY,ALLAMAKEE,IOWA
3606,PHILLIPS COUNTY,PHILLIPS,MONTANA
3608,GALLATIN COUNTY,GALLATIN,MONTANA
3609,COOS COUNTY,GREEN'S GRANT,NEW HAMPSHIRE
3610,HILLSBOROUGH COUNTY,GREENFIELD,NEW HAMPSHIRE
3611,ROCKINGHAM COUNTY,GREENLAND,NEW HAMPSHIRE
3612,HILLSBOROUGH COUNTY,GREENVILLE,NEW HAMPSHIRE
3613,LITCHFIELD COUNTY,WINCHESTER,CONNECTICUT
3614,HARTFORD COUNTY,ROCKY HILL,CONNECTICUT
3615,HILLSBOROUGH COUNTY,PELHAM,NEW HAMPSHIRE
3616,GRAFTON COUNTY,GROTON,NEW HAMPSHIRE
3617,MERRIMACK COUNTY,PEMBROKE,NEW HAMPSHIRE
3618,BELKNAP COUNTY,CENTER HARBOR,NEW HAMPSHIRE
3619,NEW HAVEN COUNTY,WOODBRIDGE,CONNECTICUT
3620,MENOMINEE COUNTY,MENOMINEE,WISCONSIN
3621,MIDDLESEX COUNTY,HADDAM,CONNECTICUT
3622,KENNEBEC COUNTY,CITY OF AUGUSTA,MAINE
3623,LITCHFIELD COUNTY,PLYMOUTH,CONNECTICUT
3624,COOS COUNTY,CHANDLER'S PURCHASE,NEW HAMPSHIRE
3625,WINDHAM COUNTY,CHAPLIN,CONNECTICUT
3626,SULLIVAN COUNTY,CHARLESTOWN,NEW HAMPSHIRE
3627,ROOKS COUNTY,ROOKS,KANSAS
3628,PRATT COUNTY,PRATT,KANSAS
3629,GREELEY COUNTY,GREELEY,KANSAS
3630,CHESHIRE COUNTY,TROY,NEW HAMPSHIRE
3631,CARROLL COUNTY,TUFTONBORO,NEW HAMPSHIRE
3632,NEW HAVEN COUNTY,WOLCOTT,CONNECTICUT
3633,GRANT COUNTY,GRANT,KANSAS
3634,CARROLL COUNTY,CHATHAM,NEW HAMPSHIRE
3635,TOLLAND COUNTY,UNION,CONNECTICUT
3636,CHATTAHOOCHEE COUNTY,CHATTAHOOCHEE,GEORGIA
3637,ROCKINGHAM COUNTY,CHESTER,NEW HAMPSHIRE
3638,MIDDLESEX COUNTY,CHESTER,CONNECTICUT
3639,CHESHIRE COUNTY,CHESTERFIELD,NEW HAMPSHIRE
3640,MERRIMACK COUNTY,CHICHESTER,NEW HAMPSHIRE
3641,IDA COUNTY,IDA,IOWA
3642,HILLSBOROUGH COUNTY,PETERBOROUGH,NEW HAMPSHIRE
3643,SULLIVAN COUNTY,UNITY,NEW HAMPSHIRE
3644,MILWAUKEE COUNTY,MILWAUKEE,WISCONSIN
3645,BREMER COUNTY,BREMER,IOWA
3646,COOS COUNTY,HADLEY'S PURCHASE,NEW HAMPSHIRE
3647,GRAFTON COUNTY,PIERMONT,NEW HAMPSHIRE
3648,CARROLL COUNTY,HALE'S LOCATION,NEW HAMPSHIRE
3649,BROWN COUNTY,BROWN,INDIANA
3650,COOS COUNTY,PINKHAM'S GRANT,NEW HAMPSHIRE
3651,COOS COUNTY,PITTSBURG,NEW HAMPSHIRE
3652,MERRIMACK COUNTY,PITTSFIELD,NEW HAMPSHIRE
3653,ROCKINGHAM COUNTY,HAMPSTEAD,NEW HAMPSHIRE
3654,ROCKINGHAM COUNTY,HAMPTON,NEW HAMPSHIRE
3655,ROCKINGHAM COUNTY,HAMPTON FALLS,NEW HAMPSHIRE
3656,WINDHAM COUNTY,HAMPTON,CONNECTICUT
3657,HILLSBOROUGH COUNTY,HANCOCK,NEW HAMPSHIRE
3658,GRAFTON COUNTY,HANOVER,NEW HAMPSHIRE
3659,SULLIVAN COUNTY,PLAINFIELD,NEW HAMPSHIRE
3660,EVANS COUNTY,EVANS,GEORGIA
3661,ROCKINGHAM COUNTY,PLAISTOW,NEW HAMPSHIRE
3662,SWITZERLAND COUNTY,SWITZERLAND,INDIANA
3663,BLACKFORD COUNTY,BLACKFORD,INDIANA
3664,GRAFTON COUNTY,PLYMOUTH,NEW HAMPSHIRE
3665,CHESHIRE COUNTY,HARRISVILLE,NEW HAMPSHIRE
3666,CARROLL COUNTY,HART'S LOCATION,NEW HAMPSHIRE
3667,HARTFORD COUNTY,HARTLAND,CONNECTICUT
3668,WINDHAM COUNTY,POMFRET,CONNECTICUT
3669,GRAFTON COUNTY,HAVERHILL,NEW HAMPSHIRE
3670,,FEDERAL OVERSEAS,ALASKA
3671,GRAFTON COUNTY,HEBRON,NEW HAMPSHIRE
3672,TOLLAND COUNTY,HEBRON,CONNECTICUT
3673,COOS COUNTY,CLARKSVILLE,NEW HAMPSHIRE
3674,MERRIMACK COUNTY,HENNIKER,NEW HAMPSHIRE
3675,MIDDLESEX COUNTY,PORTLAND,CONNECTICUT
3676,MERRIMACK COUNTY,HILL,NEW HAMPSHIRE
3677,FERGUS COUNTY,FERGUS,MONTANA
3678,CRAIGHEAD COUNTY,CRAIGHEAD COUNTY,ARKANSAS
3679,TREASURE COUNTY,TREASURE,MONTANA
3680,HILL COUNTY,HILL,MONTANA
3681,AUDUBON COUNTY,AUDUBON,IOWA
3682,BIG HORN COUNTY,BIG HORN,MONTANA
3683,GRANITE COUNTY,GRANITE,MONTANA
3684,HANCOCK COUNTY,HANCOCK,IOWA
3685,HARRISON COUNTY,HARRISON,IOWA
3686,TETON COUNTY,TETON,MONTANA
3687,WIBAUX COUNTY,WIBAUX,MONTANA
3688,CARTER COUNTY,CARTER,MONTANA
3689,POWELL COUNTY,POWELL,MONTANA
3690,HILLSBOROUGH COUNTY,HILLSBOROUGH,NEW HAMPSHIRE
3691,ST. LOUIS CITY,ST. LOUIS CITY,MISSOURI
3692,DANIELS COUNTY,DANIELS,MONTANA
3693,CHESHIRE COUNTY,HINSDALE,NEW HAMPSHIRE
3694,MARION COUNTY,MARION COUNTY,ARKANSAS
3695,PHILLIPS COUNTY,PHILLIPS COUNTY,ARKANSAS
3696,BEAVERHEAD COUNTY,BEAVERHEAD,MONTANA
3697,CHURCHILL COUNTY,CHURCHILL,NEVADA
3698,DAWSON COUNTY,DAWSON,MONTANA
3699,GARFIELD COUNTY,GARFIELD,MONTANA
3700,LYON COUNTY,LYON,KANSAS
3701,RICHLAND COUNTY,RICHLAND,MONTANA
3702,SALINE COUNTY,SALINE COUNTY,ARKANSAS
3703,GRAFTON COUNTY,HOLDERNESS,NEW HAMPSHIRE
3704,BENTON COUNTY,BENTON COUNTY,ARKANSAS
3705,BROADWATER COUNTY,BROADWATER,MONTANA
3706,CUMBERLAND COUNTY,CITY OF PORTLAND,MAINE
3707,ELKO COUNTY,ELKO,NEVADA
3708,ESMERALDA COUNTY,ESMERALDA,NEVADA
3709,EUREKA COUNTY,EUREKA,NEVADA
3710,FALLON COUNTY,FALLON,MONTANA
3711,FLATHEAD COUNTY,FLATHEAD,MONTANA
3712,GRUNDY COUNTY,GRUNDY,IOWA
3713,HAMILTON COUNTY,HAMILTON,IOWA
3714,HUMBOLDT COUNTY,HUMBOLDT,NEVADA
3715,JUDITH BASIN COUNTY,JUDITH BASIN,MONTANA
3716,MINERAL COUNTY,MINERAL,NEVADA
3717,MONROE COUNTY,MONROE,ILLINOIS
3718,MUSSELSHELL COUNTY,MUSSELSHELL,MONTANA
3719,PERSHING COUNTY,PERSHING,NEVADA
3720,SEMINOLE COUNTY,SEMINOLE,GEORGIA
3721,STOREY COUNTY,STOREY,NEVADA
3722,SWEET GRASS COUNTY,SWEET GRASS,MONTANA
3723,WHEATLAND COUNTY,WHEATLAND,MONTANA
3724,WHITE PINE COUNTY,WHITE PINE,NEVADA
3725,DEER LODGE COUNTY,DEER LODGE,MONTANA
3726,ROSEBUD COUNTY,ROSEBUD,MONTANA
3727,CARSON CITY,CARSON CITY,NEVADA
3729,HILLSBOROUGH COUNTY,HOLLIS,NEW HAMPSHIRE
3730,MERRIMACK COUNTY,HOOKSETT,NEW HAMPSHIRE
3731,MERRIMACK COUNTY,HOPKINTON,NEW HAMPSHIRE
3732,COOS COUNTY,COLEBROOK,NEW HAMPSHIRE
3733,LITCHFIELD COUNTY,COLEBROOK,CONNECTICUT
3734,TOLLAND COUNTY,COLUMBIA,CONNECTICUT
3735,,KANSAS CITY,MISSOURI
3736,MCCONE COUNTY,MCCONE,MONTANA
3737,MILLER COUNTY,MILLER,GEORGIA
3738,HILLSBOROUGH COUNTY,HUDSON,NEW HAMPSHIRE
3739,MEAGHER COUNTY,MEAGHER,MONTANA
3740,DICKINSON COUNTY,DICKINSON,IOWA
3741,CHAMPAIGN COUNTY,CHAMPAIGN,OHIO
3742,MONROE COUNTY,MONROE,OHIO
3743,MUSKINGUM COUNTY,MUSKINGUM,OHIO
3744,GUERNSEY COUNTY,GUERNSEY,OHIO
3745,DARKE COUNTY,DARKE,OHIO
3746,SENECA COUNTY,SENECA,OHIO
3747,DEFIANCE COUNTY,DEFIANCE,OHIO
3748,JEFFERSON COUNTY,JEFFERSON,OHIO
3749,LAWRENCE COUNTY,LAWRENCE,OHIO
3750,LORAIN COUNTY,LORAIN,OHIO
3751,ASHTABULA COUNTY,ASHTABULA,OHIO
3752,DELAWARE COUNTY,DELAWARE,OHIO
3753,PORTAGE COUNTY,PORTAGE,OHIO
3754,TUSCARAWAS COUNTY,TUSCARAWAS,OHIO
3755,MAHONING COUNTY,MAHONING,OHIO
3756,BELMONT COUNTY,BELMONT,OHIO
3757,MEIGS COUNTY,MEIGS,OHIO
3758,LOGAN COUNTY,LOGAN,OHIO
3759,HOCKING COUNTY,HOCKING,OHIO
3760,ERIE COUNTY,ERIE,OHIO
3761,KNOX COUNTY,KNOX,OHIO
3762,HOLMES COUNTY,HOLMES,OHIO
3763,CLARK COUNTY,CLARK,OHIO
3764,MIAMI COUNTY,MIAMI,OHIO
3765,MARION COUNTY,MARION,OHIO
3766,SCIOTO COUNTY,SCIOTO,OHIO
3767,JACKSON COUNTY,JACKSON,OHIO
3768,WILLIAMS COUNTY,WILLIAMS,OHIO
3769,MORGAN COUNTY,MORGAN,OHIO
3770,VINTON COUNTY,VINTON,OHIO
3771,AUGLAIZE COUNTY,AUGLAIZE,OHIO
3772,ROSS COUNTY,ROSS,OHIO
3773,COLUMBIANA COUNTY,COLUMBIANA,OHIO
3774,PREBLE COUNTY,PREBLE,OHIO
3775,VAN WERT COUNTY,VAN WERT,OHIO
3776,CARROLL COUNTY,WAKEFIELD,NEW HAMPSHIRE
3777,COOS COUNTY,COLUMBIA,NEW HAMPSHIRE
3778,MIDDLESEX COUNTY,DEEP RIVER,CONNECTICUT
3779,NEW HAVEN COUNTY,PROSPECT,CONNECTICUT
3780,CARROLL COUNTY,CONWAY,NEW HAMPSHIRE
3781,SULLIVAN COUNTY,CORNISH,NEW HAMPSHIRE
3782,CLAIBORNE COUNTY,CLAIBORNE,MISSISSIPPI
3783,PULASKI COUNTY,PULASKI,GEORGIA
3784,COOS COUNTY,CRAWFORD'S PURCHASE,NEW HAMPSHIRE
3785,MIDDLESEX COUNTY,CROMWELL,CONNECTICUT
3786,NEW LONDON COUNTY,OLD LYME,CONNECTICUT
3787,SULLIVAN COUNTY,CROYDON,NEW HAMPSHIRE
3788,CHESHIRE COUNTY,WALPOLE,NEW HAMPSHIRE
3789,PRAIRIE COUNTY,PRAIRIE,MONTANA
3790,SCHLEY COUNTY,SCHLEY,GEORGIA
3791,COOS COUNTY,CUTT'S GRANT,NEW HAMPSHIRE
3793,CARROLL COUNTY,JACKSON,NEW HAMPSHIRE
3794,CHESHIRE COUNTY,JAFFREY,NEW HAMPSHIRE
3795,ANDROSCOGGIN COUNTY,AUBURN,MAINE
3796,ANDROSCOGGIN COUNTY,CITY OF LEWISTON,MAINE
3797,CUMBERLAND COUNTY,CITY OF WESTBROOK,MAINE
3798,CUMBERLAND COUNTY,TOWN OF GORHAM,MAINE
3799,HANCOCK COUNTY,CITY OF ELLSWORTH,MAINE
3800,YORK COUNTY,CITY OF SACO,MAINE
3801,YORK COUNTY,CITY OF SANFORD,MAINE
3802,WALDO COUNTY,CITY OF BELFAST,MAINE
3803,NEW HAVEN COUNTY,ANSONIA,CONNECTICUT
3804,COOS COUNTY,JEFFERSON,NEW HAMPSHIRE
3805,POWDER RIVER COUNTY,POWDER RIVER,MONTANA
3806,PETROLEUM COUNTY,PETROLEUM,MONTANA
3807,SILVER BOW COUNTY,SILVER BOW,MONTANA
3808,WEBSTER COUNTY,WEBSTER,GEORGIA
3809,LEE COUNTY,LEE COUNTY,ARKANSAS
3810,NEW LONDON COUNTY,LEDYARD,CONNECTICUT
3811,ROCKINGHAM COUNTY,KENSINGTON,NEW HAMPSHIRE
3812,COOS COUNTY,KILKENNY,NEW HAMPSHIRE
3813,MIDDLESEX COUNTY,KILLINGWORTH,CONNECTICUT
3814,ROCKINGHAM COUNTY,KINGSTON,NEW HAMPSHIRE
3815,WINDHAM COUNTY,ASHFORD,CONNECTICUT
3816,MIDDLESEX COUNTY,DURHAM,CONNECTICUT
3817,COOS COUNTY,LANCASTER,NEW HAMPSHIRE
3818,GRAFTON COUNTY,LANDAFF,NEW HAMPSHIRE
3819,SULLIVAN COUNTY,LANGDON,NEW HAMPSHIRE
3820,NEW HAVEN COUNTY,BEACON FALLS,CONNECTICUT
3821,NEW HAVEN COUNTY,OXFORD,CONNECTICUT
3822,RABUN COUNTY,RABUN,GEORGIA
3823,STRAFFORD COUNTY,LEE,NEW HAMPSHIRE
3824,COOS COUNTY,RANDOLPH,NEW HAMPSHIRE
3825,SULLIVAN COUNTY,LEMPSTER,NEW HAMPSHIRE
3826,LITCHFIELD COUNTY,THOMASTON,CONNECTICUT
3827,WICHITA COUNTY,WICHITA,KANSAS
3828,ROCKINGHAM COUNTY,RAYMOND,NEW HAMPSHIRE
3829,FAIRFIELD COUNTY,REDDING,CONNECTICUT
3830,GRAFTON COUNTY,LINCOLN,NEW HAMPSHIRE
3831,MERRIMACK COUNTY,WARNER,NEW HAMPSHIRE
3832,GRAFTON COUNTY,WARREN,NEW HAMPSHIRE
3833,GRAFTON COUNTY,LISBON,NEW HAMPSHIRE
3834,NEW LONDON COUNTY,LISBON,CONNECTICUT
3835,CHESHIRE COUNTY,RICHMOND,NEW HAMPSHIRE
3836,WARREN COUNTY,WARREN,GEORGIA
3837,SULLIVAN COUNTY,WASHINGTON,NEW HAMPSHIRE
3838,HILLSBOROUGH COUNTY,LITCHFIELD,NEW HAMPSHIRE
3839,CHESHIRE COUNTY,RINDGE,NEW HAMPSHIRE
3840,GRAFTON COUNTY,LITTLETON,NEW HAMPSHIRE
3841,GRAFTON COUNTY,LIVERMORE,NEW HAMPSHIRE
3842,GRAFTON COUNTY,WATERVILLE VALLEY,NEW HAMPSHIRE
3843,ROCKINGHAM COUNTY,LONDONDERRY,NEW HAMPSHIRE
3844,MERRIMACK COUNTY,LOUDON,NEW HAMPSHIRE
3845,COOS COUNTY,LOW & BURBANK'S GRANT,NEW HAMPSHIRE
3846,HILLSBOROUGH COUNTY,WEARE,NEW HAMPSHIRE
3847,MERRIMACK COUNTY,WEBSTER,NEW HAMPSHIRE
3848,STRAFFORD COUNTY,ROLLINSFORD,NEW HAMPSHIRE
3849,GRAFTON COUNTY,WENTWORTH,NEW HAMPSHIRE
3850,COOS COUNTY,WENTWORTH'S LOCATION,NEW HAMPSHIRE
3851,GRAFTON COUNTY,LYMAN,NEW HAMPSHIRE
3852,GRAFTON COUNTY,LYME,NEW HAMPSHIRE
3853,NEW LONDON COUNTY,LYME,CONNECTICUT
3854,HILLSBOROUGH COUNTY,LYNDEBOROUGH,NEW HAMPSHIRE
3855,CHESHIRE COUNTY,WESTMORELAND,NEW HAMPSHIRE
3856,FAIRFIELD COUNTY,WESTON,CONNECTICUT
3857,COOS COUNTY,WHITEFIELD,NEW HAMPSHIRE
3858,MERRIMACK COUNTY,WILMOT,NEW HAMPSHIRE
3859,HILLSBOROUGH COUNTY,WILTON,NEW HAMPSHIRE
3860,CHESHIRE COUNTY,WINCHESTER,NEW HAMPSHIRE
3861,ROCKINGHAM COUNTY,WINDHAM,NEW HAMPSHIRE
3862,HILLSBOROUGH COUNTY,WINDSOR,NEW HAMPSHIRE
3863,CARROLL COUNTY,WOLFEBORO,NEW HAMPSHIRE
3864,GRAFTON COUNTY,WOODSTOCK,NEW HAMPSHIRE
3865,WINDHAM COUNTY,WOODSTOCK,CONNECTICUT
